date,GDP,GDP_lag1,EMP_CAN_lag1,RT_new_lag1,MANU_N_ORD_new_lag1,Imp_BP_new_lag1,IP_new_lag1,GDP_lag2,EMP_CAN_lag2,RT_new_lag2,MANU_N_ORD_new_lag2,Imp_BP_new_lag2,IP_new_lag2,GDP_lag3,EMP_CAN_lag3,RT_new_lag3,MANU_N_ORD_new_lag3,Imp_BP_new_lag3,IP_new_lag3,GDP_lag4,EMP_CAN_lag4,RT_new_lag4,MANU_N_ORD_new_lag4,Imp_BP_new_lag4,IP_new_lag4,GDP_lag5,EMP_CAN_lag5,RT_new_lag5,MANU_N_ORD_new_lag5,Imp_BP_new_lag5,IP_new_lag5,GDP_roll_2,EMP_CAN_roll_2,RT_new_roll_2,MANU_N_ORD_new_roll_2,Imp_BP_new_roll_2,IP_new_roll_2,GDP_roll_3,EMP_CAN_roll_3,RT_new_roll_3,MANU_N_ORD_new_roll_3,Imp_BP_new_roll_3,IP_new_roll_3,GDP_roll_4,EMP_CAN_roll_4,RT_new_roll_4,MANU_N_ORD_new_roll_4,Imp_BP_new_roll_4,IP_new_roll_4,GDP_roll_5,EMP_CAN_roll_5,RT_new_roll_5,MANU_N_ORD_new_roll_5,Imp_BP_new_roll_5,IP_new_roll_5,GDP_roll_6,EMP_CAN_roll_6,RT_new_roll_6,MANU_N_ORD_new_roll_6,Imp_BP_new_roll_6,IP_new_roll_6,GDP_roll_7,EMP_CAN_roll_7,RT_new_roll_7,MANU_N_ORD_new_roll_7,Imp_BP_new_roll_7,IP_new_roll_7,GDP_roll_8,EMP_CAN_roll_8,RT_new_roll_8,MANU_N_ORD_new_roll_8,Imp_BP_new_roll_8,IP_new_roll_8,GDP_roll_9,EMP_CAN_roll_9,RT_new_roll_9,MANU_N_ORD_new_roll_9,Imp_BP_new_roll_9,IP_new_roll_9,GDP_roll_10,EMP_CAN_roll_10,RT_new_roll_10,MANU_N_ORD_new_roll_10,Imp_BP_new_roll_10,IP_new_roll_10
1992-08-01,0.2914228,0.145242,0.1194509,0.4502538,-0.6831278,3.1058633,-0.920916,0.0512659,-0.1516467,1.2587216,1.3508255,4.0957945,-0.1475676,0.00683744,0.0447629,-2.2921902,0.3104214,0.5600269,-0.0147448,0.2071855,-0.1099082,1.8362461,1.4638835,-0.2219685,0.8968227,0.0961038,-0.2069274,2.695214,0.3754491,2.1235092,-0.1860589,0.1610833,-0.1273956,0.24062365,0.9376749,-0.20454215,0.67794395,0.155802867,-0.045113433,0.310500367,0.397407333,0.898926333,0.144990633,0.20684695,-0.00845445,0.181061775,0.53668775,0.37263705,0.4140126,0.17573074,-0.0370929,0.39659374,0.6995153,1.11726854,0.30169656,0.135425383,-0.041664367,0.399508,0.5218218,1.321585583,0.34083465,0.117055677,-0.029317614,0.014979686,0.491621743,1.212791486,0.290037586,0.113032193,-0.008839875,-0.030011138,0.564843825,1.21189235,0.271829088,0.123493671,-0.020069689,0.177350778,0.664737122,1.052574478,0.341272822,0.141434544,0.00792162,0.14939444,0.91577218,0.91933574,0.29992966
1992-09-01,0.0307438,0.2914228,-0.3051972,0.8227286,2.8598164,-5.5203968,1.0684836,0.145242,0.1194509,0.4502538,-0.6831278,3.1058633,-0.920916,0.0512659,-0.1516467,1.2587216,1.3508255,4.0957945,-0.1475676,0.00683744,0.0447629,-2.2921902,0.3104214,0.5600269,-0.0147448,0.2071855,-0.1099082,1.8362461,1.4638835,-0.2219685,0.8968227,0.1953615,0.07596425,-0.27436765,-0.0149688,1.95254085,0.7542414,0.227381933,-0.051089567,0.0913311,0.943292933,-0.538438367,0.8589888,0.1540111,-0.0544476,0.17201815,0.615808275,0.181963925,0.778372875,0.15225728,-0.0196679,0.22766528,0.35602106,0.7667438,0.4385151,0.1410257,0.006027467,0.132229917,0.476250617,0.839886233,0.38949085,0.128202871,-0.016497414,0.2931573,0.601189886,1.305015986,0.312768214,0.150040313,0.018045188,0.243736063,0.922927113,1.106912375,0.264652338,0.134128882,0.021013822,-0.038033522,0.854870922,1.046147322,0.233608211,0.178852904,0.02533923,-0.03423017,1.21634695,1.15983946,0.39986167
1992-10-01,0.3599792,0.0307438,0.050406,-0.3414813,-0.9844666,5.1113125,0.2874043,0.2914228,-0.3051972,0.8227286,2.8598164,-5.5203968,1.0684836,0.145242,0.1194509,0.4502538,-0.6831278,3.1058633,-0.920916,0.0512659,-0.1516467,1.2587216,1.3508255,4.0957945,-0.1475676,0.00683744,0.0447629,-2.2921902,0.3104214,0.5600269,-0.0147448,0.1469389,0.0185004,0.10341265,0.29394165,0.56847,0.8788018,0.1082072,0.0291356,-0.044885333,-0.132194433,2.082750833,0.6816693,0.10237235,0.055477775,-0.119900725,0.170203775,1.863462725,0.547344375,0.14018244,-0.01665722,0.06862514,0.7081263,0.38669082,0.65157222,0.167302433,0.029426217,0.040152183,1.119286533,0.275606867,0.530950383,0.164150943,0.042286886,0.098738129,0.861798771,0.679929214,0.3235409,0.216303213,0.045034513,0.086395863,1.312777825,0.86782165,0.520116138,0.197965733,0.023181044,0.216654278,1.317005344,1.2264853,0.445929056,0.21807821,0.03456484,0.11526625,1.1094348,1.37990136,0.4839426
1992-11-01,-0.0661014,0.3599792,0.1015225,-0.207254,0.954529,-1.2062308,1.2210785,0.0307438,0.050406,-0.3414813,-0.9844666,5.1113125,0.2874043,0.2914228,-0.3051972,0.8227286,2.8598164,-5.5203968,1.0684836,0.145242,0.1194509,0.4502538,-0.6831278,3.1058633,-0.920916,0.0512659,-0.1516467,1.2587216,1.3508255,4.0957945,-0.1475676,0.0093832,0.0349913,0.0345662,0.35537635,1.7743846,0.34044735,0.126248533,0.057168367,-0.046040533,0.5550939,0.780846133,0.633991067,0.170412,0.107837125,-0.06008355,1.21009235,0.515681375,0.4574536,0.14247836,0.0963509,-0.1163631,0.77118056,1.4348076,0.42344374,0.215626817,0.091003733,-0.09696925,1.387589,1.559517783,0.668893583,0.226454814,0.0344036,0.034416157,1.5979072,0.548101414,0.725977871,0.248034275,0.047230525,-0.069539113,1.303331288,0.824669475,0.7384887,0.236612911,0.055255011,-0.011784344,1.082613611,1.078135456,0.5541104,0.22416346,0.0247388,0.01029211,0.567024,1.05827041,0.44726149
1992-12-01,0.0848678,-0.0661014,-0.0645217,0.4140793,-0.3666457,2.3431708,0.5365251,0.3599792,0.1015225,-0.207254,0.954529,-1.2062308,1.2210785,0.0307438,0.050406,-0.3414813,-0.9844666,5.1113125,0.2874043,0.2914228,-0.3051972,0.8227286,2.8598164,-5.5203968,1.0684836,0.145242,0.1194509,0.4502538,-0.6831278,3.1058633,-0.920916,0.1938851,0.19717385,-0.22357975,2.12624305,0.46289275,0.0361054,0.107222933,0.109942,-0.011026733,1.295280133,1.0896521,0.202911967,0.225759475,0.098523475,-0.00827005,2.0888679,1.36300625,0.626219675,0.25260342,0.09912328,-0.04806684,1.86200012,0.84915884,0.74519144,0.277017933,0.105439233,-0.1729267,1.42521675,1.167740017,0.758670283,0.241835914,0.097577343,-0.197005929,1.080976271,1.731107514,0.691346571,0.225621225,0.054141788,-0.146257663,0.436693925,1.6246547,0.540630913,0.232932511,0.014215233,-0.038592522,0.705929756,0.830760089,0.599281211,0.21214478,0.01836131,-0.05896689,0.60925979,0.84923092,0.52731625
1993-01-01,0.3029024,0.0848678,0.1345043,-0.3449469,1.0773984,1.2055984,0.1443696,-0.0661014,-0.0645217,0.4140793,-0.3666457,2.3431708,0.5365251,0.3599792,0.1015225,-0.207254,0.954529,-1.2062308,1.2210785,0.0307438,0.050406,-0.3414813,-0.9844666,5.1113125,0.2874043,0.2914228,-0.3051972,0.8227286,2.8598164,-5.5203968,1.0684836,0.44213575,0.16205565,-0.0511063,3.82235945,0.9516279,0.911992,0.323046433,0.152871867,-0.149053167,2.907372433,1.036284733,0.656117867,0.34205745,0.14890865,-0.311096375,1.9908543,1.467375025,0.698604525,0.26042568,0.10622258,-0.16606124,1.5193543,1.64253418,0.66618864,0.2357078,0.046867633,-0.103554333,0.587248167,1.515359317,0.469427417,0.253460857,0.054675471,-0.118368571,0.639716857,1.126560729,0.576806143,0.22491015,0.054800538,-0.133864525,0.527156013,1.112674188,0.489659325,0.203336111,0.054312256,-0.156933056,0.359197944,1.556967333,0.467186544,0.19553351,0.06775642,0.00358777,0.63524609,1.35197211,0.4452062
1993-02-01,0.5813691,0.3029024,0.2598434,-0.1022126,3.1750877,-0.2798129,-0.0721588,0.0848678,0.1345043,-0.3449469,1.0773984,1.2055984,0.1443696,-0.0661014,-0.0645217,0.4140793,-0.3666457,2.3431708,0.5365251,0.3599792,0.1015225,-0.207254,0.954529,-1.2062308,1.2210785,0.0307438,0.050406,-0.3414813,-0.9844666,5.1113125,0.2874043,0.4902298,0.10064345,-0.398613,1.85546555,2.4718573,1.36110365,0.427787333,0.1537101,-0.299812867,2.2953396,1.5546339,0.8833495,0.3488701,0.0528058,-0.1726146,0.703184075,1.385846675,0.53391745,0.29606964,0.0691455,-0.20708106,0.77802694,1.34979702,0.45600788,0.250900567,0.066900583,-0.212956917,0.604894133,1.294075583,0.359945167,0.205614571,0.048125971,-0.123380314,0.466102729,1.443946329,0.385170871,0.195576513,0.065704463,0.073076625,0.797799813,1.201829925,0.3679474,0.213843478,0.069684244,0.041928778,0.815214167,0.934267622,0.462739744,0.20212911,0.07022474,0.15009663,0.4327393,0.89762302,0.35274392
1993-03-01,0.3990905,0.5813691,0.0642679,0,4.4696312,2.1830687,1.8961428,0.3029024,0.2598434,-0.1022126,3.1750877,-0.2798129,-0.0721588,0.0848678,0.1345043,-0.3449469,1.0773984,1.2055984,0.1443696,-0.0661014,-0.0645217,0.4140793,-0.3666457,2.3431708,0.5365251,0.3599792,0.1015225,-0.207254,0.954529,-1.2062308,1.2210785,0.25560445,-0.05644405,-0.2941229,-2.4159913,1.82006545,0.1558429,0.364192667,-0.016206733,-0.196081933,-0.1207838,1.941066533,0.735942867,0.2794083,0.00176395,-0.2076455,-0.155780325,1.709667,0.52186505,0.28410712,0.05337984,-0.18655892,0.51039328,1.31177102,0.40306028,0.25764095,0.075942183,0.085913433,0.9452743,1.010978367,0.377114083,0.232959071,0.0843082,0.024361957,0.964149171,1.038781229,0.343864871,0.215926663,0.083155825,0.161767625,0.467438713,0.979911275,0.22122945,0.184590211,0.066747211,0.189802256,0.374762667,1.131384556,0.2562623,0.20358133,0.07452692,0.12668231,0.69442847,1.32075155,0.38007481
1993-04-01,0.1121184,0.3990905,0.137019,-0.797226,-0.7587001,2.7606459,0.8260645,0.5813691,0.0642679,0,4.4696312,2.1830687,1.8961428,0.3029024,0.2598434,-0.1022126,3.1750877,-0.2798129,-0.0721588,0.0848678,0.1345043,-0.3449469,1.0773984,1.2055984,0.1443696,-0.0661014,-0.0645217,0.4140793,-0.3666457,2.3431708,0.5365251,0.0685868,-0.09711555,-0.016678,-2.1670262,0.9474767,-0.31737355,0.1787547,-0.0190707,-0.276860667,-1.697584167,1.551866433,0.063772467,0.16539355,0.03288545,0.1544233,-0.493268275,1.0406536,0.109675125,0.24858866,0.03916194,0.12353864,0.49931162,1.26913662,0.46696866,0.22327385,0.045149817,0.29021675,-0.085496067,1.152250783,0.282937467,0.234649357,0.075820329,0.234155414,0.380301614,0.947670257,0.232209429,0.252130863,0.084410825,0.149711338,0.7791915,1.207343288,0.389981675,0.233546078,0.089976767,0.094749311,0.8123256,1.207149411,0.362691444,0.25776426,0.10624364,0.18012624,0.96833766,1.08290475,0.4619672
1993-05-01,0.0250552,0.1121184,-0.2499071,0.2089802,-4.0732825,0.879485,-0.5143787,0.3990905,0.137019,-0.797226,-0.7587001,2.7606459,0.8260645,0.5813691,0.0642679,0,4.4696312,2.1830687,1.8961428,0.3029024,0.2598434,-0.1022126,3.1750877,-0.2798129,-0.0721588,0.0848678,0.1345043,-0.3449469,1.0773984,1.2055984,0.1443696,0.07518265,0.12221495,0.6029695,1.42945475,0.26124175,0.06350735,0.087494567,-0.001825733,0.471639733,-0.404791,0.467322833,-0.129121333,0.089795875,0.017403,0.634631625,-1.055976875,0.492447525,-0.256145625,0.1516548,0.0413262,0.3482601,-0.99652152,0.9460872,-0.0397036,0.1887959,0.058529217,0.21665055,-0.235197817,1.29258175,0.215978233,0.244877786,0.059349029,0.185700471,0.436920614,1.419794171,0.456001743,0.27373405,0.083511088,0.281052738,0.678861313,1.23790775,0.56843265,0.276974978,0.103103567,0.2384677,0.9562198,1.069272122,0.497255822,0.25936427,0.08094865,0.30508484,0.78563915,1.3337095,0.43096235
1993-06-01,0.1253101,0.0250552,0.055676,-0.2423362,-0.2607699,1.0154684,-0.1203684,0.1121184,-0.2499071,0.2089802,-4.0732825,0.879485,-0.5143787,0.3990905,0.137019,-0.797226,-0.7587001,2.7606459,0.8260645,0.5813691,0.0642679,0,4.4696312,2.1830687,1.8961428,0.3029024,0.2598434,-0.1022126,3.1750877,-0.2798129,-0.0721588,0.11100495,0.13192155,1.28594125,0.05507245,0.03741835,-0.1949177,0.082355033,0.106506367,0.776515433,-0.050208333,0.363435033,-0.170067933,0.155391625,0.11601585,0.472037275,0.855198925,1.0288399,0.2460459,0.14673698,0.04283126,0.41942586,-0.13049736,0.99896892,0.09396098,0.2015688,0.0778003,0.507607983,0.2866599,0.826591233,0.304208983,0.229786186,0.086260114,0.321203129,0.137322757,1.102884757,0.378759771,0.2136714,0.0606719,0.394132625,0.026459075,1.4292299,0.310704938,0.2545267,0.061071456,0.350340111,0.520144867,1.512989767,0.4868647,0.26484195,0.09278654,0.3852984,0.44671019,1.37003097,0.47266375
1993-07-01,0.0966998,0.1253101,0.1887539,1.4482752,3.1196794,-0.4929849,0.2473831,0.0250552,0.055676,-0.2423362,-0.2607699,1.0154684,-0.1203684,0.1121184,-0.2499071,0.2089802,-4.0732825,0.879485,-0.5143787,0.3990905,0.137019,-0.797226,-0.7587001,2.7606459,0.8260645,0.5813691,0.0642679,0,4.4696312,2.1830687,1.8961428,0.2356006,0.10981675,0.34110505,0.2809431,1.79643805,0.42858445,0.1988371,0.136129133,0.710161767,1.227188533,1.033297067,0.368184,0.2680598,0.165258225,0.769750975,1.51350295,0.7661485,0.61500025,0.21945888,0.14334178,0.56733354,1.15864838,0.81601248,0.46792652,0.199693717,0.09971055,0.623551133,0.8406092,1.298951383,0.362325617,0.187182957,0.049765171,0.564326714,0.138624671,1.239027614,0.237082143,0.208494988,0.090822313,0.58127625,0.09452135,1.094574388,0.250553775,0.229672267,0.095955278,0.428109333,-0.000281033,1.279693444,0.314499411,0.20869121,0.06653259,0.52354481,0.09984561,1.18654927,0.1770694
1993-08-01,0.3745014,0.0966998,0.0750892,1.1236073,-3.0095345,0.5678216,-0.6372185,0.1253101,0.1887539,1.4482752,3.1196794,-0.4929849,0.2473831,0.0250552,0.055676,-0.2423362,-0.2607699,1.0154684,-0.1203684,0.1121184,-0.2499071,0.2089802,-4.0732825,0.879485,-0.5143787,0.3990905,0.137019,-0.797226,-0.7587001,2.7606459,0.8260645,0.42511465,0.1985949,0.2535607,2.97193345,1.49487865,1.4249182,0.315643033,0.157426333,0.543576233,0.9781108,1.185859633,0.7375393,0.26194925,0.08845835,0.63384195,0.546186425,1.8178062,0.51173475,0.23462142,0.10851746,0.7967286,1.06088502,1.35564798,0.45886442,0.25513105,0.153468267,0.780594333,0.848370533,1.14360695,0.439862883,0.222263071,0.139497943,0.6344614,0.6899219,1.125301443,0.359829843,0.1969629,0.09727675,0.727961738,0.728804838,1.028170225,0.182376025,0.187535733,0.058700767,0.670297122,0.195239578,1.011649644,0.104958833,0.2334017,0.05905521,0.63603891,0.22759354,0.68440675,0.19493332
1993-09-01,0.4757279,0.3745014,0.1445443,-0.4413972,3.5714207,3.0250545,1.4943874,0.0966998,0.0750892,1.1236073,-3.0095345,0.5678216,-0.6372185,0.1253101,0.1887539,1.4482752,3.1196794,-0.4929849,0.2473831,0.0250552,0.055676,-0.2423362,-0.2607699,1.0154684,-0.1203684,0.1121184,-0.2499071,0.2089802,-4.0732825,0.879485,-0.5143787,0.2882979,0.06709995,0.92657885,0.81142975,1.83917435,0.59488505,0.3170324,0.092914733,0.470586833,1.731426733,2.234467733,0.894719167,0.3271941,0.164241625,0.527920875,1.245019575,1.69670125,0.757253175,0.28109524,0.14641114,0.64705816,0.39410876,1.47092532,0.47835884,0.237556317,0.088964017,0.769625817,0.495254867,1.28381305,0.221998917,0.221521143,0.103219714,0.866575729,0.870172657,1.029984771,0.225625229,0.274605425,0.0980979,0.799218138,0.826248475,0.618639263,0.323010038,0.246877622,0.093384356,0.683489878,0.705468656,0.662731389,0.273745767,0.26852127,0.10975877,0.5429013,0.66014424,0.52192456,0.26497974
1993-10-01,0.1008679,0.4757279,0.2526455,0.9485186,2.3724462,-0.0352972,1.355449,0.3745014,0.1445443,-0.4413972,3.5714207,3.0250545,1.4943874,0.0966998,0.0750892,1.1236073,-3.0095345,0.5678216,-0.6372185,0.1253101,0.1887539,1.4482752,3.1196794,-0.4929849,0.2473831,0.0250552,0.055676,-0.2423362,-0.2607699,1.0154684,-0.1203684,0.22927355,0.12988835,0.80228105,-0.4818943,1.89852385,0.08958815,0.311425,0.1708074,0.8510269,0.469552533,1.253916833,0.511541767,0.238534175,0.07853765,0.9838862,0.60241075,1.02750055,0.11870615,0.26572762,0.09173898,0.69882952,1.19621274,1.42701134,0.3938424,0.329138917,0.08682335,0.6369771,1.08330715,0.812379567,0.495652617,0.295933329,0.085147043,0.7064957,0.498615486,0.777442714,0.333813886,0.316855925,0.106644725,0.52788425,0.467816613,0.587095263,0.315347838,0.295573056,0.115767967,0.630149911,0.762468033,0.467086356,0.3077962,0.34172634,0.13448002,0.95690595,0.95347527,1.18872216,0.42595615
1993-11-01,0.3576792,0.1008679,-0.1184456,0.9046391,-0.7495867,3.7136459,-0.1656789,0.4757279,0.2526455,0.9485186,2.3724462,-0.0352972,1.355449,0.3745014,0.1445443,-0.4413972,3.5714207,3.0250545,1.4943874,0.0966998,0.0750892,1.1236073,-3.0095345,0.5678216,-0.6372185,0.1253101,0.1887539,1.4482752,3.1196794,-0.4929849,0.2473831,0.18877045,0.08997535,1.04119355,0.39339175,0.21582675,-0.35747275,0.1594696,0.0205017,0.9956754,0.012398933,1.381766467,-0.293541467,0.28115105,0.030937575,0.8286853,0.138994,0.471130025,0.031019825,0.32006642,0.07527916,0.85265196,0.58568444,0.36984458,0.29590566,0.343941033,0.105587383,0.590143983,0.530107783,0.183981,0.2776023,0.3483068,0.111152657,0.442780957,0.964581057,0.589848643,0.451428743,0.399406688,0.135119638,0.874647125,1.178075975,1.476548113,0.581174613,0.365772589,0.128449589,0.902309367,0.712785922,1.3755785,0.4457976,0.35000702,0.12495935,0.6206371,1.06689734,1.34436043,0.46808698
1993-12-01,0.0198617,0.3576792,0.3782223,0.699923,-0.2142019,0.0834018,0.3448552,0.1008679,-0.1184456,0.9046391,-0.7495867,3.7136459,-0.1656789,0.4757279,0.2526455,0.9485186,2.3724462,-0.0352972,1.355449,0.3745014,0.1445443,-0.4413972,3.5714207,3.0250545,1.4943874,0.0966998,0.0750892,1.1236073,-3.0095345,0.5678216,-0.6372185,0.33302855,-0.0680132,0.85508955,0.7598823,-0.9562638,-0.0275485,0.341245433,0.080731967,0.803367367,0.435187567,-0.6097086,0.096586067,0.3717626,0.1248311,0.42192655,0.3894468,-0.643615675,0.118960925,0.31758366,0.07617576,0.51846906,0.1616401,0.22783664,0.06203296,0.390837367,0.113961217,1.081675933,0.580123483,1.470437933,0.29992675,0.402964586,0.133773257,1.062653457,0.836169586,1.255332914,0.450715643,0.378608625,0.128745,0.690520113,1.2633859,1.231341025,0.477962613,0.378152267,0.130500478,0.564751522,1.519834211,1.430642522,0.5908987,0.40668671,0.17270409,0.77823345,1.45212054,1.5560168,0.61564876
1994-01-01,0.6461954,0.0198617,-0.1982716,1.3824641,1.0009854,0.3482517,-1.0598007,0.3576792,0.3782223,0.699923,-0.2142019,0.0834018,0.3448552,0.1008679,-0.1184456,0.9046391,-0.7495867,3.7136459,-0.1656789,0.4757279,0.2526455,0.9485186,2.3724462,-0.0352972,1.355449,0.3745014,0.1445443,-0.4413972,3.5714207,3.0250545,1.4943874,0.55475475,0.15968685,-0.19734045,0.38550185,-1.5030581,0.5953946,0.376457067,0.040367367,0.329261067,0.590663033,-0.885954833,0.043662833,0.471619275,0.10599765,1.221373375,1.111132375,1.256394975,0.40509605,0.44883126,0.16044258,1.1170833,0.84606552,1.02179634,0.39304788,0.4087122,0.14929335,0.611833867,1.41403795,1.028729917,0.438988467,0.364734443,0.111044929,0.653663186,1.104948714,1.412289343,0.352607414,0.402079725,0.166231388,0.909401638,1.072167313,1.571301338,0.4133314,0.410262856,0.175832956,0.913747967,1.216642744,1.392790389,0.518011133,0.43291113,0.18058798,0.84422573,1.20078108,1.54413187,0.60678848
1994-02-01,0.4633141,0.6461954,0.0622452,0.327715,0.5187792,-2.2607793,1.0047037,0.0198617,-0.1982716,1.3824641,1.0009854,0.3482517,-1.0598007,0.3576792,0.3782223,0.699923,-0.2142019,0.0834018,0.3448552,0.1008679,-0.1184456,0.9046391,-0.7495867,3.7136459,-0.1656789,0.4757279,0.2526455,0.9485186,2.3724462,-0.0352972,1.355449,0.61021,0.2800085,1.5876572,1.46238245,3.46905375,0.8377406,0.622205133,0.207420733,1.167676467,1.147848033,1.5591094,0.893394967,0.518683075,0.17895235,0.397154025,1.92436105,1.4351815,0.837219075,0.4189188,0.10350756,0.59421604,1.73968592,1.21779554,0.45781512,0.459681783,0.178345733,0.9451085,1.59018785,1.462227167,0.521245817,0.445109986,0.206899529,0.910082,1.332417886,1.265252114,0.496047157,0.469064438,0.208959988,0.82363745,1.298118913,1.47037125,0.609764338,0.428153711,0.172581589,0.832637633,1.070596067,1.719623989,0.523603978,0.37738586,0.19893482,0.6363194,1.04151606,1.25915555,0.46070992
1994-03-01,0.7571059,0.4633141,0.2571285,-0.7223959,0.2522245,-0.7453369,0.1860855,0.6461954,0.0622452,0.327715,0.5187792,-2.2607793,1.0047037,0.0198617,-0.1982716,1.3824641,1.0009854,0.3482517,-1.0598007,0.3576792,0.3782223,0.699923,-0.2142019,0.0834018,0.3448552,0.1008679,-0.1184456,0.9046391,-0.7495867,3.7136459,-0.1656789,0.4826114,0.19821785,0.9916485,3.46322025,4.3734211,1.07904355,0.476178967,0.217854733,0.420300367,2.392888333,2.667168433,0.781390867,0.5230084,0.3015252,0.990117975,2.005340625,2.67147265,0.795642975,0.5476458,0.2536692,0.85763738,1.70802834,1.68502226,0.83745512,0.562495767,0.248621533,0.75111875,1.599694633,1.88855275,0.9321767,0.484976614,0.184779657,0.841310943,1.514164743,1.668509743,0.6476085,0.414413938,0.216196438,0.594828988,1.42236865,1.099313475,0.553490363,0.408110078,0.234199311,0.6065061,1.240527478,0.9864344,0.530308678,0.44769422,0.22352081,0.72445364,1.51113829,1.49304218,0.55673723
1994-04-01,0.2081169,0.7571059,0.3028885,3.8977103,2.6725404,7.6834444,1.4893957,0.4633141,0.2571285,-0.7223959,0.2522245,-0.7453369,0.1860855,0.6461954,0.0622452,0.327715,0.5187792,-2.2607793,1.0047037,0.0198617,-0.1982716,1.3824641,1.0009854,0.3482517,-1.0598007,0.3576792,0.3782223,0.699923,-0.2142019,0.0834018,0.3448552,0.4358068,0.3230419,0.39257875,2.5482988,1.87389155,0.75354535,0.5429065,0.3163241,1.560955933,2.589712667,3.810409167,0.9988288,0.566366275,0.293088875,1.22534835,2.206791025,3.584358175,1.10056775,0.54575584,0.2858968,0.8357995,1.81587772,2.71841916,0.9176713,0.4415424,0.310932983,0.508075467,1.643197433,1.7845059,0.747169983,0.470778543,0.275406157,0.482309686,1.482566257,1.206608014,0.783960514,0.512425163,0.256907175,0.645268663,1.790574925,1.812346038,0.785289725,0.457695889,0.206331756,0.727179267,1.702842756,1.649668889,0.580279678,0.44346855,0.23263292,0.71014769,1.50087754,1.38637388,0.62636264
1994-05-01,0.6634967,0.2081169,0.0935472,-1.9144133,4.2539001,1.0633978,0.6686914,0.7571059,0.3028885,3.8977103,2.6725404,7.6834444,1.4893957,0.4633141,0.2571285,-0.7223959,0.2522245,-0.7453369,0.1860855,0.6461954,0.0622452,0.327715,0.5187792,-2.2607793,1.0047037,0.0198617,-0.1982716,1.3824641,1.0009854,0.3482517,-1.0598007,0.65012115,0.3879599,1.4590482,0.9503618,2.79529525,1.12209195,0.5027864,0.289822333,0.334561033,2.051541233,2.2179961,0.970958433,0.3572086,0.326395225,-0.0317154,1.733604925,0.942231975,0.701884675,0.43718806,0.32169388,0.75416974,1.92139202,2.29047446,0.85938688,0.4983153,0.28931395,0.926138367,2.258932617,2.91748075,0.8485881,0.493315129,0.284716029,0.690633471,1.972260029,2.394221086,0.753944871,0.47107855,0.30779445,0.673912225,1.68612635,1.9720333,0.789840425,0.490535978,0.2805112,0.635445867,1.556421111,1.501720789,0.813714122,0.44935847,0.24631107,0.52244773,1.43983395,1.55742485,0.69731069
1994-06-01,0.6367456,0.6634967,0.5525366,2.6995708,0.8426975,2.6843853,0.8383993,0.2081169,0.0935472,-1.9144133,4.2539001,1.0633978,0.6686914,0.7571059,0.3028885,3.8977103,2.6725404,7.6834444,1.4893957,0.4633141,0.2571285,-0.7223959,0.2522245,-0.7453369,0.1860855,0.6461954,0.0622452,0.327715,0.5187792,-2.2607793,1.0047037,0.2786104,0.32974855,-0.45600955,0.91891105,0.0105724,0.650224,0.406905833,0.404011233,0.595850567,0.893506533,0.901843367,0.7129491,0.50616725,0.334862,0.8933833,1.6567888,2.189510575,0.733360375,0.44655718,0.28659904,0.33182398,2.17621106,1.96428802,0.72042658,0.4247014,0.317056433,0.369330567,1.76070765,1.473026483,0.7738737,0.472187757,0.315032443,0.873384814,1.890969471,2.360229043,0.876091129,0.4230094,0.267967125,0.702394775,1.703416975,2.322545588,0.722789713,0.4274877,0.266762833,0.5440847,1.542173367,1.981669756,0.663155911,0.4263392,0.30849911,0.66183728,1.67260255,1.89380162,0.70860858
1994-07-01,-0.0795248,0.6367456,0.2233832,0.2185256,1.0580261,2.9062052,1.4057846,0.6634967,0.5525366,2.6995708,0.8426975,2.6843853,0.8383993,0.2081169,0.0935472,-1.9144133,4.2539001,1.0633978,0.6686914,0.7571059,0.3028885,3.8977103,2.6725404,7.6834444,1.4893957,0.4633141,0.2571285,-0.7223959,0.2522245,-0.7453369,0.1860855,0.36221335,0.2817641,0.3277184,2.3632158,1.5837259,0.3446288,0.4537241,0.2623038,0.2913208,1.928152567,2.024552333,0.6983474,0.4191487,0.3140637,0.357706475,1.366912075,1.27259395,0.784037875,0.4680183,0.36175828,0.82607934,1.26206916,1.55495222,0.79491016,0.403142067,0.291216883,0.605976867,1.116815883,1.638920417,0.604038433,0.375281329,0.262978357,0.245921129,1.564970771,1.5567029,0.613274571,0.3803715,0.315621763,0.4303823,1.725157575,1.499988588,0.676325575,0.422230878,0.314206956,0.815640967,1.830422333,2.187039233,0.7666667,0.44170848,0.27267496,0.77977302,1.79423303,2.63285314,0.85179014
